,Class,H00:00,H00:15,H00:30,H00:45,H01:00,H01:15,H01:30,H01:45,H02:00,H02:15,H02:30,H02:45,H03:00,H03:15,H03:30,H03:45,H04:00,H04:15,H04:30,H04:45,H05:00,H05:15,H05:30,H05:45,H06:00,H06:15,H06:30,H06:45,H07:00,H07:15,H07:30,H07:45,H08:00,H08:15,H08:30,H08:45,H09:00,H09:15,H09:30,H09:45,H10:00,H10:15,H10:30,H10:45,H11:00,H11:15,H11:30,H11:45,H12:00,H12:15,H12:30,H12:45,H13:00,H13:15,H13:30,H13:45,H14:00,H14:15,H14:30,H14:45,H15:00,H15:15,H15:30,H15:45,H16:00,H16:15,H16:30,H16:45,H17:00,H17:15,H17:30,H17:45,H18:00,H18:15,H18:30,H18:45,H19:00,H19:15,H19:30,H19:45,H20:00,H20:15,H20:30,H20:45,H21:00,H21:15,H21:30,H21:45,H22:00,H22:15,H22:30,H22:45,H23:00,H23:15,H23:30,H23:45
6528,4,-0.2357,-0.52213,-0.2357,-0.2357,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,-0.52213,-0.52213,-0.2357,-0.52213,1.7693,1.4828,-0.2357,0.050721,2.6285,2.6285,2.6285,1.7693,-0.2357,1.4828,0.90999,2.3421,2.6285,2.6285,2.6285,2.3421,2.6285,2.915,0.050721,-0.2357,-0.52213,-0.2357,-0.2357,-0.2357,-0.52213,-0.2357
6529,4,-0.10545,-0.42179,-0.10545,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,-0.42179,-0.42179,-0.10545,-0.42179,3.0579,3.6906,-0.42179,-0.10545,-0.42179,-0.10545,-0.42179,-0.10545,-0.42179,1.1599,-0.42179,-0.10545,-0.42179,-0.10545,-0.42179,-0.10545,-0.10545,3.3743,3.3743,3.0579,3.3743,3.0579,2.7416,-0.42179,-0.10545,-0.10545,-0.10545,-0.42179,-0.10545,-0.10545,-0.10545,-0.42179,-0.10545
6530,4,-0.20049,-0.20049,-0.51601,-0.20049,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,-0.51601,-0.51601,-0.20049,-0.51601,1.6927,-0.51601,-0.20049,-0.51601,-0.20049,-0.51601,-0.20049,-0.51601,-0.20049,-0.51601,-0.20049,-0.51601,-0.20049,-0.51601,0.11503,2.0082,3.2703,2.9548,3.2703,1.3771,0.11503,0.11503,0.11503,-0.20049,0.11503,0.11503,0.11503,-0.20049,0.11503,0.11503,0.11503,-0.20049,0.11503,0.11503,3.2703,3.2703,3.2703,3.2703,-0.51601,-0.20049,-0.51601,-0.20049,-0.20049,-0.20049,-0.51601,-0.20049
6531,4,-0.99075,-0.99075,-1.1762,-0.99075,-1.1762,-0.99075,-1.1762,-1.1762,-1.1762,-0.99075,-1.1762,-1.1762,-1.1762,-0.99075,-1.1762,-1.1762,-1.1762,-0.99075,-1.1762,-1.1762,-1.1762,-0.99075,-1.1762,-1.1762,-0.43454,1.2341,0.86329,1.0487,0.86329,0.86329,-0.80535,-0.99075,-1.1762,-0.99075,-1.1762,-0.99075,-1.1762,-0.99075,-1.1762,-0.99075,-1.1762,-0.43454,0.86329,1.0487,0.86329,1.0487,1.0487,0.86329,0.86329,1.0487,1.0487,1.0487,1.2341,1.4195,1.2341,1.0487,1.0487,0.86329,0.86329,0.86329,1.0487,0.86329,1.0487,1.2341,1.0487,0.86329,0.86329,0.86329,0.86329,1.0487,0.86329,0.30708,-0.99075,-1.1762,-0.99075,-1.1762,-0.80535,-0.24914,-0.80535,0.12167,0.86329,1.0487,1.0487,1.0487,0.86329,0.86329,0.86329,0.86329,0.86329,0.67788,0.86329,0.67788,0.86329,0.67788,0.12167,-0.99075
6532,4,-1.1117,-0.93438,-1.1117,-0.93438,-1.1117,-1.1117,-0.93438,-1.1117,-1.1117,-1.1117,-0.93438,-1.1117,-1.1117,-1.1117,-0.93438,-1.1117,-1.1117,-1.1117,-0.93438,-1.1117,-1.1117,-1.1117,-0.93438,-1.1117,-1.1117,-1.1117,-0.93438,-1.1117,-1.1117,-1.1117,-0.93438,-1.1117,-1.1117,-1.1117,-0.40256,1.0156,0.83836,1.1929,1.0156,1.0156,-0.57983,-0.75711,-0.75711,-0.57983,0.12926,1.1929,1.0156,1.0156,1.0156,1.0156,1.0156,1.1929,1.1929,0.83836,1.0156,1.1929,1.0156,1.1929,1.0156,1.1929,1.0156,1.1929,1.1929,1.3702,1.3702,1.3702,1.1929,-0.22529,-0.57983,-0.57983,-0.57983,-0.57983,0.30654,1.3702,1.1929,1.3702,0.48381,-0.40256,-0.57983,0.48381,-0.57983,-0.57983,-0.57983,-0.75711,0.83836,1.0156,1.1929,1.1929,1.0156,0.83836,1.0156,1.0156,0.83836,1.0156,0.83836,-0.75711
6533,4,-0.61811,-0.61811,-0.61811,-0.40543,-0.61811,-0.61811,-0.61811,-0.61811,-0.8308,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.8308,-0.61811,-0.61811,1.9341,2.1468,1.5087,1.7214,1.7214,1.9341,1.9341,1.9341,1.7214,1.0834,-0.61811,-0.40543,-0.61811,-0.40543,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,0.65799,1.7214,-0.61811,-0.61811,-0.61811,-0.40543,-0.61811,-0.61811,-0.61811,-0.40543,-0.61811,-0.61811,-0.61811,-0.40543,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.61811,-0.19275,1.7214,1.5087,1.5087,1.7214,0.87068,-0.19275,1.7214,1.7214,1.5087,1.7214,1.9341,1.5087,1.7214,1.7214,0.44531,-0.40543,-0.61811,-0.61811
6534,4,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.90072,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,-0.70942,0.62971,1.3949,1.5862,1.3949,1.2036,1.3949,1.3949,-0.70942,-0.70942,-0.70942,-0.51811,-0.51811,-0.70942,-0.51811,-0.70942,-0.70942,1.3949,1.3949,1.5862,1.5862,1.5862,1.3949,1.5862,1.5862,1.3949,1.5862,1.3949,1.5862,1.3949,1.7775,1.2036,-0.51811,-0.70942,-0.70942,-0.51811,0.82101,1.3949,1.3949,1.3949,1.3949,0.2471,1.5862,1.5862,1.5862,1.3949,-0.70942,-0.70942,-0.51811,-0.70942,-0.70942,-0.70942,-0.51811,-0.70942,-0.70942,-0.70942,-0.70942,-0.51811,-0.70942,-0.70942,-0.70942,-0.90072,-0.70942,-0.70942,-0.70942,-0.70942
6535,4,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.68734,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.68734,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,1.1714,4.4242,3.9595,-0.22266,0.24202,4.8888,5.3535,0.24202,-0.22266,-0.22266,-0.22266,0.24202,-0.22266,-0.22266,-0.22266,0.24202,-0.22266,-0.68734,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266,-0.22266
6536,4,-0.25451,-0.7336,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.7336,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,2.62,-0.25451,-0.25451,0.22457,-0.25451,-0.25451,-0.25451,0.22457,-0.25451,-0.25451,-0.25451,-0.25451,0.22457,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,-0.25451,2.1409,5.0154,5.0154,5.0154,1.1827,-0.25451,-0.25451,0.22457,-0.25451,-0.25451,-0.25451,-0.25451,0.22457,-0.25451,-0.25451,-0.25451,0.22457,-0.25451,-0.25451,-0.25451,-0.25451
6537,4,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.79657,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.79657,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,0.78714,1.9184,1.9184,1.9184,1.6921,1.9184,1.6921,1.9184,1.6921,1.9184,1.6921,1.9184,1.9184,1.6921,1.9184,1.6921,1.6921,-0.34408,-0.11784,-0.11784,-0.11784,0.78714,1.9184,1.6921,1.9184,1.6921,2.1446,-0.11784,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032,-0.57032
6538,4,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.69234,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,1.3045,2.7307,1.5897,-0.40708,-0.40708,-0.40708,-0.12183,-0.40708,-0.40708,-0.40708,-0.40708,-0.12183,-0.40708,-0.40708,-0.40708,-0.12183,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.69234,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,-0.40708,1.875,2.7307,2.4455,2.7307,2.7307,2.7307,2.7307,2.7307,2.7307,2.7307,0.73394,0.16343
6539,4,0.93443,0.93443,0.93443,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,-1.059,0.93443,0.93443,-1.059
6540,4,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426,-1.0157,0.97426
6541,4,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.46813,-0.087278,-0.087278,-0.087278,-0.087278,-0.087278,1.4361,2.9595,2.9595,2.9595,3.3404,3.3404,3.3404,2.5787,3.3404,1.0553,-0.84898,-0.84898,-1.2298,-0.84898,-0.84898,-0.84898,-0.84898
6542,4,-0.51962,-0.51962,-0.51962,-0.51962,-0.75492,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.75492,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.75492,0.42158,2.304,2.0687,2.304,2.304,2.0687,2.0687,1.5981,1.8334,1.1275,-0.51962,-0.51962,-0.51962,-0.28432,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,1.5981,2.0687,2.0687,2.0687,2.304,2.5393,0.89218,-0.28432,-0.51962,-0.51962,-0.51962,-0.28432,-0.51962,-0.51962,-0.51962,-0.51962,-0.28432,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,1.5981,-0.28432,-0.28432,-0.51962,-0.28432,-0.51962,-0.28432,-0.51962,2.0687,1.8334,0.89218,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.51962,-0.75492,-0.51962
6543,4,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.56844,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,-0.33818,1.2736,2.1946,2.1946,2.1946,2.1946,2.4248,2.1946,1.5038,-0.56844,-0.79869,-0.56844,-0.79869,-0.56844,1.7341,1.9643,-0.10793,-0.79869,-0.56844,-0.79869,-0.56844,-0.79869,-0.56844,-0.56844,-0.79869,-0.56844,-0.79869,-0.56844,-0.79869,-0.56844,-0.79869,-0.56844,-0.79869,-0.79869,-0.79869,-0.56844,-0.79869,1.9643,0.35257,1.7341,1.7341,2.1946,1.7341,-0.56844,1.9643,-0.10793,-0.79869,-0.56844,0.58283,0.81308,-0.56844,-0.56844,-0.79869,-0.56844,-0.33818,1.7341,1.7341,1.7341,-0.79869,-0.56844,-0.79869,-0.56844,-0.79869,-0.56844,-0.79869
6544,4,-0.33165,-0.5747,-0.33165,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,1.1266,2.3418,2.3418,2.3418,2.0988,2.3418,2.3418,2.3418,2.5849,-0.08861,-0.5747,-0.33165,-0.5747,-0.33165,-0.5747,-0.33165,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,-0.5747,-0.5747,-0.33165,-0.5747,0.64052,2.3418,2.0988,1.8557,2.5849,1.1266,-0.5747,0.15443,-0.5747,-0.33165,-0.5747,-0.33165,-0.5747,-0.33165,-0.5747,0.88357,2.0988,1.8557,0.88357,-0.33165,-0.33165,-0.33165,-0.5747,-0.33165,-0.33165,-0.33165,-0.5747,-0.33165
6545,4,-0.2573,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.51195,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.2573,2.7985,2.5439,2.5439,2.5439,2.5439,2.5439,2.5439,2.7985,2.5439,2.2892,2.7985,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.51195,-0.51195,-0.51195,-0.2573,-0.51195,0.50665,2.2892,1.0159,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,-0.2573,-0.51195,0.252,-0.2573,-0.2573,-0.51195,-0.2573,-0.2573,-0.2573,-0.51195,-0.2573
6546,4,-0.60524,-0.60524,-0.79957,-0.60524,-0.79957,-0.60524,-0.79957,-0.79957,-0.60524,-0.79957,-0.79957,-0.79957,-0.60524,-0.79957,-0.79957,-0.79957,-0.60524,-0.79957,-0.79957,-0.79957,-0.60524,-0.79957,-0.79957,-0.79957,-0.60524,-0.79957,-0.79957,-0.79957,-0.60524,-0.79957,-0.79957,-0.79957,1.5323,1.5323,1.5323,1.338,1.5323,1.5323,0.56071,-0.79957,-0.60524,-0.79957,-0.60524,-0.79957,-0.21659,1.5323,1.5323,1.5323,1.5323,1.5323,1.5323,1.7267,1.1437,-0.022266,-0.79957,-0.60524,-0.60524,-0.60524,-0.79957,-0.60524,-0.60524,-0.60524,-0.79957,-0.79957,-0.60524,-0.79957,-0.79957,-0.79957,1.1437,0.94936,-0.60524,-0.79957,-0.60524,-0.79957,-0.60524,-0.79957,-0.60524,0.94936,1.7267,1.7267,1.7267,-0.41092,0.75503,1.338,1.1437,1.338,1.338,1.7267,1.338,1.338,1.1437,1.338,1.338,-0.022266,-0.60524,-0.79957
6547,4,-0.24009,-0.49906,-0.24009,-0.49906,-0.24009,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,2.0907,3.1266,2.6086,2.3496,2.8676,1.5727,2.6086,2.6086,0.53683,-0.24009,-0.49906,-0.24009,-0.49906,-0.24009,-0.49906,-0.24009,-0.49906,-0.24009,-0.49906,0.27786,0.7958,-0.49906,-0.24009,-0.24009,2.6086,2.6086,2.8676,2.3496,1.0548,-0.49906,-0.24009,-0.49906,-0.24009,-0.49906,-0.24009,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906,-0.49906,-0.24009,-0.49906,-0.49906
6548,4,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,3.3165,6.3927,0.24033,1.7784,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,1.0094,3.3165,-0.52872,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,3.3165,0.24033,-0.52872,0.24033,0.24033,0.24033,0.24033,-0.52872,0.24033,0.24033,0.24033,-0.52872,0.24033,0.24033,0.24033,-0.52872,0.24033,-0.52872,0.24033,-0.52872,-0.52872,-0.52872,0.24033,-0.52872,-0.52872
6549,4,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,1.1798,1.7567,1.949,1.5644,1.7567,1.3721,1.5644,1.7567,1.3721,1.5644,1.3721,1.949,1.7567,1.3721,1.5644,0.60291,-0.74313,-0.55083,-0.74313,-0.55083,-0.74313,-0.55083,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,-0.74313,-0.74313,-0.74313,-0.55083,1.1798,0.7952,-0.74313,1.1798,0.41062,-0.55083,-0.74313,-0.55083,-0.74313,-0.55083,-0.74313,-0.55083,-0.74313,0.21833,1.5644,1.5644,1.5644,1.5644,1.5644,1.5644,1.5644,0.7952,1.5644,1.1798,0.7952,-0.74313,-0.55083,-0.74313,-0.55083,-0.74313,-0.55083
6550,4,-0.59768,-0.36999,-0.59768,-0.36999,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,1.9069,2.3623,1.9069,2.1346,2.1346,1.9069,1.9069,0.085383,-0.36999,-0.59768,-0.36999,-0.59768,-0.36999,-0.59768,-0.36999,-0.59768,-0.36999,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.59768,-0.59768,-0.36999,-0.59768,-0.36999,2.1346,2.3623,2.1346,2.3623,0.99613,-0.36999,-0.59768,-0.36999,-0.36999,-0.36999,-0.59768,0.54076,-0.59768,1.2238,2.1346,1.9069,1.6792,1.9069,1.9069,1.9069,0.54076,-0.59768,-0.36999,-0.59768,-0.36999,-0.59768,-0.36999,-0.59768,-0.36999
6551,4,-0.46047,-0.17343,-0.46047,-0.17343,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,2.9841,3.2712,-0.17343,-0.46047,-0.17343,-0.46047,-0.17343,-0.46047,-0.17343,-0.46047,-0.17343,-0.46047,-0.17343,-0.46047,-0.17343,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,-0.46047,-0.17343,-0.46047,-0.46047,0.40067,3.2712,3.2712,3.2712,2.9841,2.6971,1.5489,-0.17343,-0.46047,-0.17343,-0.46047,-0.17343,2.41,2.6971,-0.17343,-0.17343,-0.17343,-0.46047,-0.17343,-0.17343,-0.17343,-0.46047,-0.17343,-0.17343,-0.17343,-0.46047,-0.17343,-0.17343,-0.17343,-0.46047,-0.17343,-0.46047,-0.46047
